"","(Intercept)","monthAugust","monthDecember","monthFebruary","monthJanuary","monthJuly","monthJune","monthMarch","monthMay","monthNovember","monthOctober","monthSeptember","provBritish Columbia","provManitoba","provNew Brunswick","provNewfoundland and Labrador","provNorthwest Territories","provNova Scotia","provNunavut","provOntario","provPrince Edward Island","provQuebec","provSaskatchewan","provYukon","retail"
"boot_params.429",4.44407791371718,-1.0317489757664,-0.796821209453083,-0.138060144828354,-0.565244926339974,-0.769155154543392,-0.509652440115054,-0.215068195179513,-0.44539560914697,-0.186679077484958,-0.237583281185128,-0.110644237281424,0.709613873354026,-1.22721376150499,-2.06779094910954,-2.43651902841874,-4.46394725934058,-1.65621535394779,-3.76590539011059,4.2239656199277,-3.22055203367468,1.69692078174289,-2.08352852743492,-3.3770305596776,-1.78526365050669e-07
"boot_params.430",3.80999421257385,-0.691212148231176,-0.481629937195165,0.038089423141349,-0.365844719446336,-0.509262993733267,-0.135598246822917,0.0363042187619683,0.0226285333512793,-0.0322296477511347,0.245349885754677,0.169102329504015,0.756260874233628,-1.08544351690027,-1.77339806297203,-2.07351194268906,-4.60851919089239,-1.65372453995773,-4.1563994557216,3.61734226945929,-2.83253444722644,1.43457204073223,-1.91262590523346,-2.69533420977365,-1.3691581956409e-07
"boot_params.431",4.77467514819361,-0.576348897773235,-0.521399885332748,0.0377082594767797,-0.344845037880907,-0.538000915484653,-0.420695426088996,-0.194795023302779,-0.15338967483848,-0.190014511768087,-0.00402013207717204,-0.0960708190058119,0.751080562760797,-1.58876272692192,-2.40022065786581,-2.86637748055714,-5.20651166825469,-2.27075851148374,-5.08959464884685,5.01612260732694,-3.95157181833439,1.92537603210268,-2.3248507148189,-3.69872857938108,-2.23895344824905e-07
"boot_params.432",4.81473021986917,-0.774593126565563,-0.583397786867879,0.34931307072364,-0.403924193803954,-0.610942447781284,-0.359912737231341,-0.0731198335570521,-0.178883459820709,-0.0589737307968852,-0.218127081705027,-0.0725366929833553,0.803805450116348,-1.84591792111004,-2.51902681767531,-2.74927211289523,-5.71609868433586,-2.2651895093496,-4.94518787744743,5.09825587057424,-4.51776539248985,2.00868312433126,-2.43643686737879,-3.9677879929673,-2.3248513987006e-07
"boot_params.433",3.86703599396003,-0.533199927220826,-0.910620207357899,0.0520523364666095,-0.10220511556889,-0.374712523798755,-0.237587729808731,-0.113836958013443,-0.00549778879518817,0.0930319760181112,0.236242527168716,0.095980673616103,0.669372203651476,-1.11698929354938,-2.02212812550553,-2.0709462718605,-4.69178972452872,-1.84916737075913,-4.96027459535743,3.54772199018897,-3.20735151884757,1.38315899801069,-1.8911469287106,-3.30017796994938,-1.36094192228685e-07
"boot_params.434",5.60689104418074,-0.795310725080148,-0.594366047898825,0.0955871420754669,-0.530513205153666,-0.619395133341004,-0.286300085038006,-0.157705985610294,-0.281700144424764,0.107048333742715,0.205515643790101,0.0163662916277912,0.909662448964201,-2.46708203794321,-3.24989947551761,-3.37195667130326,-6.00390453189886,-2.92583857594331,-6.4482145152663,6.95794463186643,-4.82556314779527,2.80458598044757,-3.0924277572825,-4.90466505718336,-3.39885565760597e-07
"boot_params.435",5.93690464163449,-0.718302124471124,-0.735982543682145,0.0329905598481312,-0.514899024021832,-0.496727916611518,-0.343921500204509,-0.1768507704002,-0.0731270421510464,-0.0485831457612009,-0.0315033923215723,-0.00620403989727536,1.01521059643864,-2.41776831637895,-3.29217228862708,-3.75723752288832,-5.80621882056304,-2.91732808265041,-6.25948832393552,7.79992572406517,-4.83232751675394,3.20477006582492,-3.03179879488763,-5.22408783792408,-3.86914189627931e-07
"boot_params.436",8.00208823270664,-0.829490940908113,-0.636323548498662,-0.198729076884617,-0.67413201598522,-0.512732883634363,-0.353243664680775,-0.452220774615475,-0.0628531010924832,-0.231875798626926,-0.147249641893305,0.0541168068783774,0.885491670571269,-4.00763295522919,-4.95382462391482,-5.59649586285573,-8.12048439315607,-4.5133738318561,-7.72224973480922,11.0812959799233,-6.77851969399339,4.10825210563945,-4.7181355761931,-7.09607124599667,-6.01032935782898e-07
"boot_params.437",7.60827619027295,-1.01336481851144,-0.618637141713719,0.0348246328562648,-0.533565191597281,-0.602481612009021,-0.465100940339192,-0.275665481241931,-0.0256833248629911,-0.234452653596536,0.219620168905173,-0.0756652042381843,1.12041213543516,-4.04130716724602,-4.74756392538117,-5.14080421284588,-7.87480256841345,-4.54786710971673,-7.36684738137528,10.7079803709044,-6.48516840726159,4.08889280790314,-4.40728593983657,-7.00435750506075,-5.71220467358119e-07
"boot_params.438",5.63433769588146,-0.76974885370944,-0.535776386654787,0.119046747548527,-0.260558247641038,-0.423855001742714,-0.408760442408239,-0.241617950219988,0.0481731330676341,-0.0737845752718062,-0.014231941625451,0.0303135274205004,0.772132206101353,-2.36819933638849,-3.0643013602722,-3.61788632036982,-5.7682218595881,-2.78703894250693,-5.70620339686992,6.73251640260602,-4.5971945463535,2.58728128830557,-3.14632279040942,-5.0063938356953,-3.33441626070656e-07
"boot_params.439",2.95705563957778,-0.551727290166854,-0.579234158237107,0.025424259430855,-0.258681262928996,-0.696020815615277,-0.15254844117014,0.0157701489044717,0.0273303751278395,0.00279481480871209,-0.00654534403236854,0.112718264411542,0.500417884406443,-0.611443283929847,-0.730977448680346,-1.35997065988817,-4.19976655768302,-0.979878372523574,-2.92966676519619,1.46996409851066,-2.16884331833058,0.531846753636591,-1.04103753689707,-2.34876411625437,-9.54963522136761e-09
"boot_params.440",6.08534355703792,-0.620560092545994,-0.838107503212713,-0.115964721543439,-0.642316541470482,-0.550396175709544,-0.379781002667199,-0.497099687359963,-0.0998843494966308,-0.265619676669383,0.0527284451792002,-0.0666196654596749,0.757482532354333,-2.67604532332684,-3.39273329112491,-3.88188382057374,-6.85669592881373,-3.34171216679414,-6.30545121234663,7.34130835942779,-4.9115529395371,2.83840497068825,-3.42656249535697,-5.22014549103984,-3.69983862640202e-07
"boot_params.441",5.37988033990743,-0.462956010207395,-0.570795348523938,-0.0768888380140343,-0.222999597096651,-0.496696646589721,-0.380865476569542,-0.0990527009337864,-0.0278640311402257,0.0408139861777176,0.184578367343714,0.0889126072386118,1.12121454033209,-2.21186472512278,-2.93652710452755,-3.37326719802607,-5.45205450117261,-2.72651659938003,-5.32755196141571,7.15699343324767,-4.60668307549597,2.99625656397904,-3.04429968893024,-4.52951003111676,-3.39187845187454e-07
"boot_params.442",5.12939817738672,-0.760826527595637,-0.632194655800729,-0.0512052351393054,-0.618209183609038,-0.590058833016429,-0.358543960063856,-0.212005616838265,-0.106879433920747,-0.0438634744135847,-0.0270849405396403,0.00588666532836606,0.761995577622965,-1.88310057363067,-2.65199820506936,-3.22638844330664,-5.51479377301365,-2.56343830987153,-4.93980783545119,5.79349249315361,-4.94705386161157,2.34620778951895,-2.63888238784345,-4.57399327132916,-2.72586244430291e-07
"boot_params.443",6.33401162281688,-0.649507256546885,-0.222175790259982,0.186153127339417,-0.18518739036969,-0.0822962001471009,-0.137812818464209,-0.0527162876959435,0.194272749745117,0.170944277779689,0.330377204529006,0.217564492322167,0.913823138522918,-3.15002186513339,-3.93550224553961,-4.44855832329969,-6.792709454767,-3.7978112542998,-6.5957311521816,8.4810251661754,-5.2974224351872,3.18086277564112,-3.70023010683987,-5.8716526241019,-4.36979110111642e-07
"boot_params.444",3.8654065361469,-0.828513290561154,-0.91384263627464,-0.325068091000553,-0.357263003119289,-0.68814852072578,-0.487863238984516,-0.246419613292,-0.0492799286282014,-0.17255169987228,0.0154620699817573,-0.00911177353653023,0.777033524993326,-1.17346916906788,-1.56040354700091,-2.28090646072982,-4.57427575414636,-1.37607281323213,-3.32577271949533,3.59298901461866,-2.44394583025015,1.60596900476123,-1.62898177483783,-2.83549863481689,-1.28799603628246e-07
"boot_params.445",5.99338690464132,-0.527806050865405,-0.538918597284091,0.133760688232348,-0.45589942798314,-0.343781250233451,-0.140057162839231,0.0907969663656341,0.191467674325944,0.149517884305121,0.131043399561651,0.318395296273588,0.786683894134686,-2.7980726097892,-3.61260286835369,-4.11958649507986,-6.92530835897666,-3.19780675150141,-6.04189904074773,7.4654289237437,-5.08589224489272,2.94119338498309,-3.42727214412776,-5.19335271308201,-3.86893965967521e-07
"boot_params.446",5.15916869395098,-0.676214338285953,-0.356376016233172,0.168120446265484,-0.241320857519731,-0.245914626022697,-0.202136568311147,0.220983034845076,0.314037166666029,0.0660106617970983,0.170382754467654,0.103254410434475,0.753922385485887,-2.20439507783643,-3.1077279531792,-3.59586067963068,-5.62601465906484,-2.74871710966035,-5.19840533539058,5.86910900453931,-4.59795859398921,2.34263842122092,-2.79833690960803,-4.42067032582068,-2.87440071989522e-07
"boot_params.447",5.14457432914972,-0.651182790614067,-0.516135739184931,0.146788926169749,-0.182972576169197,-0.562749781263315,-0.318966712965021,-0.167976267675061,-0.0446878985391404,0.0401537165337886,0.165068871110219,0.255845540740242,0.791324664322535,-2.05808680611726,-2.76474857922499,-3.37063797927368,-5.89796139701165,-2.6282741971202,-5.23121897400655,6.02468637541514,-4.35999502772646,2.49919662457731,-2.7985412127699,-4.29414038673028,-2.88035936316001e-07
"boot_params.448",5.17044372586813,-0.617231485826913,-1.05966161569915,0.155852612957134,-0.305221979099075,-0.350625972630237,-0.309906234688454,0.0796212174097945,0.0337798466941688,-0.199253390583441,-0.000212710922955765,0.212352128907467,0.734868508389771,-2.06280464123817,-2.61776292751697,-3.07242367116639,-5.51280790159955,-2.59693790367386,-5.07397428175245,5.94679372870227,-4.13813665265616,2.1162642040166,-2.70668516910544,-4.29476190174113,-2.83342879537861e-07
"boot_params.449",4.13054525862785,-0.78369383004805,-0.919946492501284,-0.278113009884712,-0.346502432326783,-0.753576275170602,-0.637104652223593,-0.343422005536354,-0.234153797073415,-0.287323519601244,-0.149852763548901,0.0259383968510259,0.703223555404403,-1.21794637017843,-1.89172835418576,-2.070405257383,-4.07494665262546,-1.56049881205258,-3.84462073587257,3.67174404494513,-3.36797667873131,1.46090128236338,-1.89444267056695,-3.21722432845535,-1.43691268980554e-07
"boot_params.450",7.06893739194082,-0.636338231726007,-0.508741419563637,0.0275704455183679,-0.548649594621563,-0.666689174421206,-0.339747611636933,-0.0762035775594382,-0.0257222314284574,-0.0613141827393008,0.0126334768437389,0.0813672512040273,1.09962151980499,-3.5548733063984,-4.22212004524915,-4.94519177886652,-7.63828217592585,-3.97143103671504,-7.10880555851829,9.85452490477121,-6.07793698900993,3.89367479482209,-4.17300353690433,-5.93893786939846,-5.19305913968357e-07
"boot_params.451",5.03201154928065,-0.342835528379533,-0.411038964342795,0.373681802073096,0.037853611431342,-0.35005759857567,-0.108565007466458,0.0288668184379741,0.224604776198529,0.103793403229517,0.313638462083012,0.267747569217696,0.900413802565938,-2.10758701653667,-2.89926395980576,-3.20067115782932,-5.35514237486306,-2.59868235296111,-5.49994349028615,6.23841072280146,-4.86381798832112,2.49578816268406,-2.85567122339611,-4.651064285751,-2.97221521176199e-07
"boot_params.452",6.24711859471478,-0.674167966105849,-0.584696528699214,-0.0503954767213292,-0.224217440708166,-0.732870387133179,-0.208435686646548,-0.222355441860648,0.0879044326746958,-0.143117576973839,0.154742685012217,-0.0372469469154544,0.957284636186934,-2.90458037489688,-3.85041276748275,-4.18184595877493,-6.26796926891866,-3.45210978528413,-5.83281542982992,8.06054584315405,-5.43054424938148,3.13103511158055,-3.45279333220306,-5.20229202587475,-4.1121157403665e-07
"boot_params.453",8.04357339856151,-0.559142559633236,-0.573008936567563,0.304079317979044,-0.384512664894177,-0.280957413727769,-0.335882828424494,-0.199126634039448,0.0503095973201147,0.106787220839105,0.114933046865547,0.179197635011212,1.14458621689771,-4.36129941658365,-5.30434902419085,-5.92337949677154,-8.70231379895362,-4.97865614073739,-8.2342896400964,11.6058737159948,-7.02904369826944,4.55261463174149,-4.98099937838879,-7.33101808716045,-6.31557666849199e-07
"boot_params.454",4.43210222761296,-0.770993194103597,-0.40934284390815,0.162401277489069,-0.241339429325033,-0.513800269018303,-0.31010496874685,-0.0872451055156822,-0.112041362217854,0.182497353517002,0.011745047873229,0.0914683275021382,0.855724567854009,-1.62114556493507,-1.88551403644498,-2.63890100682486,-4.96227679802874,-1.89452996772053,-4.49449471983688,4.70018110748477,-3.92772041356052,1.87542880202284,-2.33361418904727,-3.55753284488927,-2.03390963334612e-07
"boot_params.455",5.16782356546515,-0.81651829286179,-0.759861085839529,-0.113030066797201,-0.498691287521208,-0.539860764558822,-0.529325460485034,-0.229214604460827,0.0236866648523458,-0.0746297298079838,-0.0636660831531494,-0.0376553681705715,1.01157689328962,-1.85902188532319,-2.6719511011511,-3.12976144482365,-5.76737069935271,-2.50068548954574,-5.28485245100743,6.43409366966515,-4.13193926101644,2.63201072005418,-2.78093317023615,-4.14922492504015,-2.98834008330635e-07
"boot_params.456",4.70885940398019,-0.452889786822236,-0.554638957194965,0.304829520284019,-0.329759649613054,-0.608758167769761,-0.167332816403199,0.0934355854500724,-0.0033610768960656,0.17998610046291,0.132189164755206,0.259462839994032,0.813799966269208,-1.80335362167594,-2.74199204441991,-3.14023894529187,-5.59657080719298,-2.33187033621523,-5.04225371224745,5.43234092665881,-4.09474428108157,2.1367354129006,-2.62253078132181,-4.0547577871068,-2.49913220724141e-07
"boot_params.457",5.54753113056659,-0.732573882402794,-0.605707989539148,0.0534015466941399,-0.321953596351245,-0.538100189230325,-0.659294329498785,0.008408460657744,-0.108981196030436,-0.111715879123699,0.0422634606620401,0.0461335632493654,0.993354776343989,-2.27770992506974,-3.00525219061762,-3.6802235538435,-5.82547529694507,-2.65469022894104,-5.34423911878328,6.9459132604954,-4.70507912861937,2.72933409272781,-2.8339057779216,-4.77588527820454,-3.3574800395122e-07
"boot_params.458",4.69457336347091,-0.897751047036831,-0.497006877518241,0.0194098054377323,-0.233025345518344,-0.563796377723113,-0.454819928196375,-0.125791530938273,-0.146479950127335,-0.0207098863988194,0.126312985405466,0.155965760011536,0.742915798994563,-1.621945957341,-2.59945809384636,-2.76436211103186,-5.36962135476463,-2.27258025319583,-4.59541329372893,5.04926609126217,-4.08239604784895,1.99392800345102,-2.33666114111572,-3.67538237488046,-2.24460231739213e-07
"boot_params.459",4.33799248246951,-0.602083932284857,-0.682941690649042,0.163727056590785,-0.253975740242333,-0.457673586119663,-0.223574668955193,-0.119336533237299,0.195762756423717,-0.0570320025464918,-0.126311073755112,0.139438857718107,0.699013333295294,-1.51862933362466,-2.18070698211832,-2.49914125536309,-4.76063100948601,-1.99085758234304,-4.2508347828635,4.12331668550294,-3.48530122348067,1.55328795562577,-2.18970678961104,-3.59498268785033,-1.76253857723359e-07
"boot_params.460",4.52813429509864,-0.680366732918254,-0.422930076136107,0.108343790505614,-0.183044735673626,-0.642598217285924,-0.394693806215331,0.15901888632757,-0.105166075435136,-0.144666755783836,0.190101252768941,0.081369956539714,0.830716677032452,-1.57527905816215,-2.17176699098508,-2.74005659919636,-4.72911264890142,-2.12364073139164,-4.45329686793468,4.89671865112759,-3.83248600022938,1.83791711533182,-2.23266218239827,-3.61004566640694,-2.13938096890122e-07
"boot_params.461",5.18473573417981,-0.769672361522787,-0.837237604942888,-0.315311371706172,-0.516718172856633,-0.624324895227619,-0.622524130440804,-0.184387488137098,-0.267711825507081,-0.309164887931034,-0.307713203577915,-0.132319731517361,0.930561472381717,-1.93474700776709,-2.5857667391723,-2.98020924007563,-5.84674996780816,-2.33055631203773,-5.03549497529814,5.92422637628014,-3.99124246601616,2.32175857695331,-2.53599871200982,-4.39806337873229,-2.75076456552425e-07
"boot_params.462",6.12248496256081,-0.760291479791145,-0.89901848152716,0.180843388847654,-0.438703883448564,-0.692597032506641,-0.410766409263434,-0.223951521627661,-0.0912821338994753,-0.320109794857641,0.143267268354423,0.299947656736239,1.08109774974273,-2.9401311027239,-3.38177505925197,-3.92780228234777,-6.36250434852119,-3.49369771033704,-6.38428204169148,8.08770472296843,-5.01143857004185,3.21785737556906,-3.61907135532277,-5.39577764668016,-4.01943782528708e-07
"boot_params.463",6.23943668793215,-0.77608570448148,-0.827972483331882,-0.0376485937597162,-0.341238073106,-0.369418994722155,-0.223492435589637,-0.181936900364445,-0.0604559535166498,-0.208752908595646,0.0191060575243948,-0.0342018103116301,0.743326729566088,-2.76985719877492,-3.58757258776211,-4.28294695608781,-6.45342784092163,-3.29526063822099,-6.34050575050463,7.91830912833879,-5.35170943148814,2.9785158251658,-3.57710251527465,-5.51911628043437,-4.06531901011365e-07
"boot_params.464",5.80589138735498,-0.753940781419457,-0.76028050318402,-0.30165144584396,-0.133201714236187,-0.862584980542898,-0.448934082312256,-0.241751359316536,-0.190836843988466,-0.202831133562874,0.0400778883919966,0.0119115992034584,0.87045782885468,-2.56905093706721,-3.3021825234305,-3.86714929433492,-6.9732744520463,-2.89967770585622,-5.50657461477144,7.06112602357326,-4.66447322301548,2.7627753073856,-3.06262945682194,-5.1079130588062,-3.4615909339736e-07
"boot_params.465",6.636251376299,-0.567833334245403,-0.575465673481016,0.18076317662337,-0.412698222716811,-0.491755495948009,-0.409933752375423,0.00583880387032224,-0.0398019868300436,-0.110469366867652,0.0842034208151973,0.105798020359536,1.09860154027259,-3.20887752203655,-4.03923546519431,-4.44988753057837,-6.91791883055491,-3.89263433450235,-6.4271222745921,9.08190603266866,-6.0576513441924,3.60610469956942,-3.79436792842544,-5.48620100426108,-4.71949148376374e-07
"boot_params.466",4.79114182210508,-0.492350713427432,-0.477468708068842,0.100523532604411,-0.434449244246482,-0.401419936216389,-0.228032864782537,-0.221639433110329,0.000912867534603839,0.00707226365660347,-0.067444029981604,0.111381512128875,0.500937621274888,-1.81164671205826,-2.66690417273344,-2.99109600097994,-5.21361774798824,-2.33198413934353,-4.6203230996065,4.9508455865181,-3.72415535819713,1.84328726247501,-2.4173524690806,-4.00097897796685,-2.29101806206631e-07
"boot_params.467",2.87653598909117,-0.424735741620464,-0.447688667907781,0.0233314457478024,-0.451588406283455,-0.480232730626472,-0.236239082834618,0.0941202045637207,0.266409661579141,-0.167742839403228,0.159154059496273,0.163493011841335,0.653546086164831,-0.448704865234847,-1.10605334557814,-1.34919161386896,-3.53376570046935,-0.731409933203739,-3.02387266455068,1.9362822972344,-2.07452123871067,0.944452255336432,-0.963983577566969,-2.17229771824755,-3.24734346800918e-08
"boot_params.468",5.04149660684054,-0.795321984634972,-0.630118274770358,-0.00783577952155271,-0.433897118358982,-0.334821806935548,-0.359433784538981,-0.274174346180617,-0.225242189346274,-0.301100252793351,-0.0244228929838096,0.200293980246881,0.74045051136374,-1.82872889104954,-2.59379092141989,-3.10681494286309,-5.12771130357548,-2.33034135840345,-4.95954117504777,5.66675095793635,-3.92142411004098,2.30249617447393,-2.73921207452615,-4.26852585526922,-2.6656234758774e-07
"boot_params.469",3.61132045951913,-0.600535452082796,-0.785031911934617,0.242877912043757,-0.440650475957073,-0.566720069865594,-0.494165991049565,-0.0544742818855677,-0.214236282339048,-0.14371685257683,0.165429630470254,0.0860225825691778,0.644325364310609,-0.956469870669888,-1.3719279263873,-1.94453478277224,-4.18333425032503,-1.33504989344695,-3.81403460019092,2.93566095468138,-2.59980968351981,1.26272877403171,-1.41127330738364,-3.01136209866089,-9.51935807515466e-08
"boot_params.470",5.50627951093524,-0.645910908424748,-0.503685731804432,0.0552245100955669,-0.257447413045741,-0.166728783804345,-0.283311209724492,0.171801165117456,0.186422760278256,-0.219836880656087,0.0856507856390674,0.0900376985894132,0.796420277635634,-2.04072336107936,-2.96813243218408,-3.66696195959413,-5.89252009920661,-2.99889364934398,-5.56932120673325,6.84656493214458,-5.16742068613473,2.66933062256352,-2.95928828921422,-4.64135482944032,-3.35171049631714e-07
"boot_params.471",4.98063003264853,-0.496997125556463,-0.537956731755397,0.213127967054819,-0.112780863931472,-0.392928611595428,-0.237357504001634,-0.16667557572475,-0.071779044093313,0.00637168734280883,0.280706502179136,0.242910933678014,0.759117279272738,-2.2101214055624,-2.9640984921405,-3.22466413368008,-5.53251162917231,-2.54060381051264,-5.57516990590826,5.24665863461038,-4.42242294544844,1.83025517088249,-2.53999822413275,-4.24898810736725,-2.54014486126964e-07
"boot_params.472",4.57644099880797,-0.882536950284295,-0.623063817817584,0.103140905136506,-0.273155723658049,-0.686286755730363,-0.386013221900378,-0.133101874623803,0.0677676212071789,0.0727678872620416,0.111456429897185,0.278914404678926,0.867806752761558,-1.69880402284663,-2.29810374772893,-2.79642222408099,-4.90070497638654,-2.12849082510748,-4.75159877041314,4.84904747006451,-3.95876845317194,2.02480570008201,-2.24925714158685,-3.94427953562557,-2.17540935897741e-07
"boot_params.473",5.9986405684313,-0.652955994574267,-0.69144278359148,0.012905970509138,-0.207013540651823,-0.669818464983036,-0.225450258122514,-0.161831021777078,0.0309578710237634,-0.263925203689371,0.105722282632746,-0.142680752260858,0.720970348891973,-2.69655381955534,-3.94661646178617,-3.90022036143936,-6.78628786423524,-3.36076891225935,-5.69443439126822,7.31738937503318,-5.15793209214781,2.91467089855353,-3.31300959202173,-5.15974102609389,-3.72602940095476e-07
"boot_params.474",4.99831180541821,-0.872002335816936,-0.679098131755894,-0.102656883203964,-0.443080191133197,-0.860561777477993,-0.431416084941125,-0.216381774589936,-0.323480833586601,-0.390788068353097,-0.0721570700833802,-0.132827436799893,0.841853780269567,-1.93539931078707,-2.76662411837428,-2.87494971549907,-4.84562677206318,-2.17773448583607,-4.44239862327603,5.38306540563442,-3.79328074934784,2.25328045346266,-2.47416623885119,-4.320447858017,-2.49710168929767e-07
"boot_params.475",4.52952437071612,-0.799719281937522,-1.00867867604058,-0.133936582797005,-0.411963454919288,-0.602701791564094,-0.227664495086875,-0.281301252434729,-0.047671672134194,0.00629434989160407,-0.0273204112803176,0.142511735407803,0.854569931820936,-1.56722093310159,-2.11896501239947,-2.83671965571443,-5.21647338788701,-2.13023305110939,-4.69548532584854,4.65344034722018,-3.72313643127822,1.8083446371376,-2.15598649573912,-3.50593494583973,-2.04541572234334e-07
"boot_params.476",5.0941033960525,-0.73786977480886,-0.73134343133089,-0.0403633391749183,-0.256031422603562,-0.357536540107427,-0.176854401073161,0.0964513005523803,0.171660125780655,0.00936158823051068,0.320962667669647,0.143544136497326,1.06394301765661,-2.15662493582676,-2.98216101155585,-3.4126897876474,-5.70640766856678,-2.5003228165525,-5.7588781412964,6.46151092415985,-4.31005144845244,2.64555523497387,-2.64030764021891,-4.75883384813859,-3.0808296766878e-07
"boot_params.477",5.94357667402542,-0.523693483719106,-0.380659862683238,0.174927774871628,-0.0536058837108705,-0.628456154783893,-0.263948997406633,-0.0926142420998323,-0.0648533717270482,-0.0619494191060637,0.437568193674624,0.260388942369372,0.889806549527247,-2.77994715729949,-3.63831221714541,-4.11657705643812,-6.45197113453665,-3.16347143770878,-5.85739162451947,7.35229665351851,-5.11919547696762,2.62777596352135,-3.38873676359408,-5.47183349434172,-3.7428471591803e-07
"boot_params.478",4.17859826984801,-0.612973252019976,-0.506475341416646,0.00485089066008532,-0.409388987307412,-0.56784372007342,-0.268123024809423,0.0789222067790696,0.0469018036094874,0.00123122998577498,0.231472007467652,0.172532580182768,0.726596450788074,-1.41366181678583,-2.1329841037339,-2.65153207071196,-5.67082773659496,-1.69166112441186,-4.62478319788822,4.29682561803418,-3.35590645857117,1.77323420027423,-2.0333692985065,-3.25698696385238,-1.7723598462553e-07
"boot_params.479",8.27028168670226,-0.484049244697829,-0.670822735081587,0.321784261828922,-0.150795675790055,-0.404489269486637,-0.0870241812760449,-0.00349563010158075,0.245851633952629,0.123098947679155,0.305849702176752,0.345474662994688,0.964112641594649,-4.45505997608536,-5.58676252983494,-6.14359003430363,-9.24877154859664,-5.28199631127515,-9.39840666720005,12.4273125661665,-7.5338517112883,4.67179317857566,-5.16765617543623,-7.25528688763309,-6.73675194654597e-07
"boot_params.480",3.95794144012014,-0.730130250428711,-0.467089863344443,0.13031054718904,0.0404432149870505,-0.39166923575868,-0.290494378269538,0.0702878797899512,0.184615991977723,0.0623782323647993,0.00267343238233252,0.244758426670499,0.760754902178983,-1.01141062260795,-2.01125770505915,-2.12750003593234,-4.51964108735334,-1.78802463927628,-4.05147576016899,3.78321660715302,-3.37460174280613,1.48690003553262,-1.96091118727219,-3.46120831998571,-1.51441698242521e-07
"boot_params.481",3.84059507881891,-0.719937092916206,-0.498811366872379,0.176531702989003,-0.349538714562259,-0.388456658227818,-0.218277124705828,-0.0946289315821217,0.134559260442965,0.0800184743844962,0.186712412301389,0.138257716565475,0.779983154917564,-1.24504566957452,-2.0760384764665,-2.23534350315269,-4.72762891108479,-1.52755889862223,-4.83695274855592,3.71105945094748,-2.89337315832678,1.49769699235394,-1.80614178748474,-2.92587413079199,-1.40297255341174e-07
"boot_params.482",2.91208607815337,-0.625627558547697,-0.703683208155561,-0.000679697706208383,-0.298021793352669,-0.607221962073577,-0.341510750621777,-0.127570992032389,0.00449350429317746,-0.100812843510739,0.0866614705512317,0.017243196875213,0.797384980084328,-0.369858491936045,-1.07202306815488,-1.3708593644544,-3.03340559269497,-0.767558668713157,-2.85923762947822,1.79874446884767,-2.24206939413399,0.849707117758921,-0.895061682837094,-2.26097838596425,-1.99638154678097e-08
"boot_params.483",4.39907242010201,-0.65731279742325,-0.612087137805109,0.0507090284599778,-0.511130137656717,-0.715297729854628,-0.521468254720655,-0.23646724149262,-0.272587961552077,-0.152999801889392,-0.217920437404149,-0.0837436358768133,1.02030281541205,-1.27021125914473,-1.87630041723943,-2.36432680719497,-4.66145910017091,-1.73919907237753,-4.48725705166671,4.70998176312264,-3.3068711577202,1.95242394117738,-1.91577766860784,-3.28329431931279,-1.99033415876448e-07
"boot_params.484",4.10639049687765,-0.856284131071081,-0.549470369658584,0.16192082232251,-0.0690256531192377,-0.534657113766006,-0.389823226058756,-0.0597391002978646,-0.117733847311286,-0.167164304890232,0.0722327076710112,0.0628475338273607,0.72880562338947,-1.30265591664234,-2.08271927254185,-2.21974246848481,-4.38443406526779,-1.69001802558416,-3.7630805705713,3.9400830530687,-3.27791867565423,1.60244257055088,-1.81871702582116,-3.51938937374673,-1.59715494249837e-07
"boot_params.485",6.93757678903978,-0.679685793612028,-0.892070927422236,0.167899108669567,-0.299446925413416,-0.43812476577429,-0.555450555310991,-0.020877155688634,0.0922862026910272,0.0192466449852622,0.160098244502579,0.242586929927441,1.04600457890348,-3.34007620286656,-4.31783931591749,-4.82211646350476,-7.21412381093099,-4.12769973713089,-7.13433449884482,9.49197262017951,-6.21898906264015,3.82406990842583,-4.31963576400141,-6.40200856049809,-5.05185010914394e-07
"boot_params.486",6.56306014175383,-0.97064254399023,-0.736104513259931,0.00215256844166914,-0.73012664252166,-0.704427237744234,-0.446124808337312,-0.125054420727371,-0.0661833616593747,-0.31178742219806,-0.0274513834329648,-0.167357219772294,0.930885829866353,-2.92376999100082,-3.68836940499233,-4.24340365496006,-7.59893337556427,-3.54202192349003,-6.32425472403191,8.60325727169431,-5.57760523175792,3.47185434080709,-3.5713235358299,-5.48192166241593,-4.38759038842439e-07
"boot_params.487",5.48146595175111,-0.645967322273034,-0.436924026182778,-0.000639239043436752,-0.156399322139084,-0.465785534272561,-0.0758572244887782,-0.244820841401865,-0.0453885082028867,-0.105168573138607,0.132631227355614,0.0650627296627116,0.691568048633437,-2.58990767316303,-3.39513843051528,-3.49450833136598,-6.12094536777431,-2.84346024746059,-8.0801134586985,6.55907116038847,-4.55291669498665,2.46666874116505,-2.99381805969431,-4.62067430152034,-3.23451246234903e-07
