"","(Intercept)","monthAugust","monthDecember","monthFebruary","monthJanuary","monthJuly","monthJune","monthMarch","monthMay","monthNovember","monthOctober","monthSeptember","provBritish Columbia","provManitoba","provNew Brunswick","provNewfoundland and Labrador","provNorthwest Territories","provNova Scotia","provNunavut","provOntario","provPrince Edward Island","provQuebec","provSaskatchewan","provYukon","retail"
"boot_params.1277",4.11375468718861,-0.722807550546618,-0.665133864968619,0.0104190570245903,-0.33650338156994,-0.579456250781073,-0.378283819591227,-0.0935056103067075,-0.0368374051172164,-0.102094569450305,0.0189874345463931,0.0733375252842811,0.789544726676008,-1.26820725468508,-1.89522241385462,-2.29559436221071,-4.50387144159089,-1.72770974952695,-4.11629482357159,3.99186025921953,-3.28158225965424,1.626732254226,-1.92460526029607,-3.25866153855001,-1.60153386095528e-07
"boot_params.1278",3.31108046240006,-0.719176795727015,-0.623225524035106,0.0638758433421669,-0.322356340883323,-0.562229302281308,-0.374086967786305,-0.0963514057991438,-0.0490235964003229,-0.101556181821712,0.0046764920305989,0.0874894812141553,0.674291539531769,-0.690841270333566,-1.2408651762134,-1.57868305504393,-3.70761585195325,-1.08231116419919,-3.32613197194729,2.32293857524144,-2.50971454580571,0.962213469563942,-1.3304665892471,-2.48594758586812,-5.98884361067839e-08
"boot_params.1279",2.46723115073362,-0.720613784093981,-0.635937363642216,0.0635240953307408,-0.313478994913986,-0.573496353886435,-0.392336783852442,-0.0799982307768645,-0.0593431950816526,-0.11846931609959,-0.00708054755637547,0.0785500192617591,0.603164374622104,-0.0737394109506112,-0.535514379563656,-0.834065739627033,-2.85647663268599,-0.413714848152588,-2.48714401333911,0.651129887198483,-1.68752559789693,0.334133594376719,-0.700901268171218,-1.65125574420709,4.21925390511436e-08
"boot_params.1280",2.96667820142521,-0.715562870062562,-0.634680929003223,0.0640163067312049,-0.316624923728175,-0.563376383433932,-0.384810461580748,-0.0830786520588451,-0.0497707833005381,-0.102373354497392,0.0065315521160498,0.0842347948928899,0.649871044553463,-0.439825034099158,-0.9539301673896,-1.27732341155967,-3.36431845616959,-0.8178906742289,-2.98068485582249,1.64531217957295,-2.16996113117306,0.705407687934726,-1.07495962657169,-2.14707229049645,-1.87051641971291e-08
"boot_params.1281",4.18664876699616,-0.733405240152772,-0.647269209030087,0.0568846031816725,-0.342163188088582,-0.587007290749568,-0.394827944449428,-0.135896485144147,-0.0578591978396705,-0.0924179837222861,-0.00886864085466525,0.0741873986936266,0.774196842859567,-1.35020040972923,-1.94584335640596,-2.35284861759485,-4.57635543279642,-1.78187265942757,-4.20460237895665,3.99537404367511,-3.32485817619016,1.60286276875547,-1.95418801140438,-3.32856368057424,-1.63670443629904e-07
"boot_params.1282",3.53947569286072,-0.727265828573543,-0.627913262052492,0.0450197325222607,-0.321040660326523,-0.564664630602965,-0.378265110979772,-0.0869751724466164,-0.0601288789568966,-0.0908944649020946,0.0110577838604032,0.0962129961818975,0.700325283709768,-0.862878359973376,-1.42578626645542,-1.78566860221092,-3.93412294583244,-1.28409857320905,-3.54685924903427,2.78337758798474,-2.72819112034926,1.14292922244251,-1.49730157856771,-2.70106879215698,-8.82026863950317e-08
"boot_params.1283",2.72394181639735,-0.721501212844263,-0.637006241283152,0.0650418281612389,-0.313435610483334,-0.566819456673676,-0.394459888975446,-0.0819022304662437,-0.0534497464092598,-0.110988565146371,-0.00325696817785816,0.0799353260812655,0.630284409168178,-0.260653739014352,-0.748581703484786,-1.06097819402582,-3.12255863054775,-0.622326644381897,-2.73870220553292,1.15938843656828,-1.93409520078904,0.524668560922528,-0.892696642075003,-1.90301441318037,1.09961751616223e-08
"boot_params.1284",2.54586567169661,-0.728739413936588,-0.635113764456693,0.0621715200777046,-0.320746285821925,-0.57025822175471,-0.395813835230231,-0.0858102077814175,-0.0600649210301401,-0.113542458021284,-0.0121796998975271,0.0743759101745819,0.606223353401343,-0.125172281605929,-0.593607301509161,-0.898328264561742,-2.938105434503,-0.472370277787803,-2.56505694621274,0.777866483992,-1.76044164211216,0.37583456415942,-0.761910453428191,-1.72060438007297,3.37767115661025e-08
"boot_params.1285",3.98635563165524,-0.729734756359786,-0.605302574238591,0.0323137195554109,-0.310023083063765,-0.542447045767975,-0.358721982273491,-0.10053011262549,-0.0433227550775451,-0.0693208798403604,0.0199880446934416,0.0999514574612814,0.738641908540663,-1.20420437334733,-1.79426683398265,-2.20588947937726,-4.3825293668161,-1.62931699329089,-4.00963957098019,3.61600759753152,-3.16942288376115,1.44312365262721,-1.85205530856848,-3.15971099908897,-1.40274697208346e-07
"boot_params.1286",3.26077549128657,-0.715614626606872,-0.635337472675743,0.0701522899648075,-0.303219860517876,-0.546673914552353,-0.372277741728276,-0.07660223873172,-0.0313469149080571,-0.0846546604959893,0.0281415065265011,0.102799351641589,0.682356851165967,-0.65304213787451,-1.20597381593705,-1.55329793144551,-3.67034026344057,-1.05069469804708,-3.29210612515566,2.26446346959916,-2.4608292623536,0.950663359346108,-1.31057786648714,-2.44568427453483,-5.63938987457713e-08
"boot_params.1287",3.10487688228402,-0.713927777136473,-0.632772130000197,0.0623776256604403,-0.314208757287286,-0.564900485583104,-0.383451304469168,-0.086477184340397,-0.0502947813510058,-0.0960152097787891,0.0128795007908122,0.0843082557745947,0.660704591825562,-0.538831890002302,-1.07361966996903,-1.40679644888668,-3.50279590577874,-0.927693919284102,-3.12493570874455,1.92271291088683,-2.30834195866728,0.815565525455955,-1.1843881233574,-2.27824717433449,-3.55291981351962e-08
"boot_params.1288",3.77380187646041,-0.707373309070553,-0.624185936268036,0.0439622865148351,-0.320884636902714,-0.557062878096824,-0.368614893489953,-0.109927030619176,-0.0540323364786675,-0.0776367567169854,0.00711498921864259,0.0918687590204995,0.725478725299054,-1.0321960567779,-1.6349804888682,-2.00590278308963,-4.15260876598318,-1.44174565683404,-3.80159129283899,3.23699486323739,-2.95540200759521,1.31994075128855,-1.67704923155363,-2.94675719763376,-1.1550871887287e-07
"boot_params.1289",3.12000284413602,-0.711477840993254,-0.639101898378307,0.0647303621166465,-0.311584822494414,-0.560226764334597,-0.391376575248909,-0.0907682603135819,-0.0486921342178875,-0.0995945299738424,0.0166257170751424,0.0912275637628394,0.668155938577696,-0.548712543033227,-1.08605929992046,-1.41848566866442,-3.52874831114856,-0.934121244699645,-3.13654989638442,1.96394401767736,-2.31493132251284,0.831725113463704,-1.19811360216363,-2.30243499919924,-3.77409954415219e-08
"boot_params.1290",2.20369140772846,-0.716812054577838,-0.62993756251568,0.0954242612841062,-0.302540694330969,-0.552925920089837,-0.391417650484064,-0.0754158482246061,-0.0489485721995048,-0.113388390710376,-0.0060062775346232,0.0709453129280694,0.598467724105414,0.112725887443613,-0.320962690022393,-0.604084212077986,-2.61195089066699,-0.210806584207116,-2.24244162108323,0.152667894656292,-1.44495170658807,0.147468781603915,-0.513518982613624,-1.39666701639836,7.23326592698403e-08
"boot_params.1291",2.56635312582541,-0.715232743007777,-0.635086291888258,0.0680594678067663,-0.314476522429035,-0.557748504011657,-0.385220741653608,-0.0754074224277502,-0.0497273675413277,-0.106706472702471,0.00409612996420326,0.0822736860471585,0.613228753197936,-0.152946289529281,-0.621855181733651,-0.920735680698423,-2.96798140529398,-0.499198248948062,-2.59122946897033,0.856180741689799,-1.78795861127642,0.410833637949305,-0.776465870126609,-1.75259448771616,2.93455560679428e-08
"boot_params.1292",3.59210330239798,-0.719050572755176,-0.634262846487089,0.0618806780700697,-0.332055669587001,-0.58268235772433,-0.377527708087341,-0.100010522235895,-0.0715010701705753,-0.104033573619397,0.0208726474411576,0.084037343870261,0.718885173113741,-0.887274254964805,-1.47166761687766,-1.8391249365416,-3.97229103856108,-1.30696757063346,-3.59126640023339,2.88610919154356,-2.76511763205917,1.18635697893264,-1.52902436570376,-2.75297342457106,-9.41842580763237e-08
"boot_params.1293",3.25877323099155,-0.702464460225241,-0.623637855064762,0.0620487302707588,-0.313793333266394,-0.55627502329492,-0.378582805227674,-0.084419779753012,-0.0514384151299081,-0.0919307994434785,0.0129053155673955,0.0764144531933073,0.674935604188004,-0.660321210179801,-1.19444839362936,-1.53920673591775,-3.65700069466174,-1.05455376320475,-3.27536375769314,2.2353521383653,-2.45192511801462,0.925859245221603,-1.30684330158479,-2.43644913556973,-5.43200618911432e-08
"boot_params.1294",2.60030094159935,-0.719022081039044,-0.642642083860256,0.0683299340057433,-0.310161424166289,-0.567349749611922,-0.391664587072874,-0.0772451654298836,-0.0493631445087953,-0.107960600333022,-0.00257110354784603,0.0793848438733273,0.612784071666687,-0.1752652841767,-0.651784711254362,-0.954701280279151,-3.00238229397594,-0.52320652277396,-2.61791268894706,0.904434318446849,-1.81440168806591,0.427172707505565,-0.805422001958986,-1.78282133414841,2.61481247285751e-08
"boot_params.1295",3.50892748590008,-0.718167051456421,-0.629964445567394,0.0645029120445852,-0.313043874064249,-0.540921676110656,-0.375633239965637,-0.102878257425284,-0.0299119482835525,-0.0861182838805903,0.0201739498057805,0.108015307878453,0.709762708867332,-0.845839302842789,-1.41739061018889,-1.75917844828651,-3.92566585522496,-1.2496477125141,-3.51857260032608,2.7697515608427,-2.69851570959309,1.1377891108176,-1.47286138944675,-2.69638852345995,-8.6248035390967e-08
"boot_params.1296",3.33310493393231,-0.715359319316636,-0.647269752194851,0.0632054235147113,-0.318738181900261,-0.581383229368212,-0.386147327384519,-0.0964312351347991,-0.0391604249842826,-0.101714607789974,0.0020450973950287,0.0884199449960119,0.672990930802228,-0.715167151105328,-1.25889554200266,-1.592673457165,-3.73174924208669,-1.1139414212183,-3.34794619444615,2.3577632060214,-2.52247908187469,0.972729501314419,-1.34897132813378,-2.49973520369605,-6.20944635631485e-08
"boot_params.1297",2.79032816695666,-0.719919138588614,-0.638979204844615,0.0640070137667676,-0.314078905163726,-0.567522325521721,-0.392060933954869,-0.0838322800234025,-0.0536582957044982,-0.10909591830325,-0.00104044843362362,0.0800571419305247,0.635181691789223,-0.308910677240967,-0.803233031564593,-1.12035945726464,-3.1875845855821,-0.675452505489182,-2.80537709893443,1.29207225232351,-1.99710583333196,0.575773108249525,-0.942964819009123,-1.96788612541746,2.87745010049676e-09
"boot_params.1298",3.65221465746843,-0.732498327437174,-0.614862845200197,0.0624909359098358,-0.305021942441239,-0.537823946118428,-0.371911123159451,-0.0880137992902309,-0.0304007819465223,-0.0958000276203589,0.0178966543057695,0.0961908250593494,0.715885195851559,-0.943529407471527,-1.52450289889199,-1.8871881587813,-4.04910144769469,-1.36372536721902,-3.67289356011776,3.01279669881068,-2.82526935727968,1.23808356446787,-1.61638186986241,-2.83797409499448,-1.01962537734752e-07
"boot_params.1299",3.20940363034007,-0.725618336827507,-0.639713999456131,0.0613359541842171,-0.313270309275376,-0.562624607116951,-0.393411868424174,-0.0873656260545231,-0.0505410763750159,-0.113013893037751,0.000630837562643821,0.0822994271194372,0.669902971907151,-0.616117110947259,-1.14438048696127,-1.4887769591883,-3.60102483778493,-1.00821399238412,-3.2215380584309,2.11469681952786,-2.40807991678825,0.88285471654369,-1.2570024927573,-2.38809919583334,-4.73633043935865e-08
"boot_params.1300",3.76669550741372,-0.709835602643431,-0.610974879274037,0.068519777907,-0.318673001897262,-0.541910965660819,-0.368078197807332,-0.082772291365607,-0.0253597580290411,-0.0831581122675344,0.0213182223221326,0.0962117318182963,0.735562581682699,-1.03815815006125,-1.61615727928249,-2.00795028400239,-4.17597495017963,-1.46515514161386,-3.77710002072336,3.28697682805131,-2.95463004600974,1.33115275078895,-1.68019278991644,-2.93954478849864,-1.18049824979202e-07
"boot_params.1301",3.09025231094821,-0.72046599858797,-0.652079169372158,0.058098621813685,-0.321145999806,-0.569610971400953,-0.394977353899716,-0.0923854894686644,-0.056446707715017,-0.10946508787413,-0.00353122399216529,0.0764825964419798,0.669322684344718,-0.524438825583904,-1.05101127868824,-1.38239064373728,-3.47778956603879,-0.908800106793798,-3.09760760984119,1.88665409110584,-2.28054234143913,0.804645623170708,-1.16088319833631,-2.26252602550835,-3.3149175270013e-08
"boot_params.1302",3.45424219636162,-0.700308406074324,-0.625066018902829,0.0616390144914715,-0.311147120251519,-0.569991536770853,-0.378212755680081,-0.0938723930273129,-0.0550395965792699,-0.0962592812131196,0.0288708917793351,0.0889519271551764,0.694645743365144,-0.795629263536571,-1.36037954110705,-1.72394354227066,-3.85281832712312,-1.19594405223572,-3.46755752484108,2.59072915521406,-2.64568101240689,1.07352668902847,-1.45177828628193,-2.62487380543751,-7.71786558140569e-08
"boot_params.1303",2.81859033540253,-0.719144971023502,-0.638005122793748,0.0640446070522638,-0.313951247543952,-0.56731487631239,-0.391148487769638,-0.0837187490431354,-0.0530736163235496,-0.108216400964258,-0.000111551481380582,0.0809955925619179,0.63750166118503,-0.329718418961908,-0.827184902704536,-1.1456254133941,-3.21657576601333,-0.698170369315715,-2.83390615694891,1.34825292760284,-2.02546548224035,0.596514725992839,-0.964697541951447,-1.99644057696396,-5.60079932745028e-10
"boot_params.1304",3.60574341262248,-0.717798848152435,-0.652154651002913,0.0700754237666279,-0.304191041787941,-0.541084383323452,-0.364346212660964,-0.09809580407084,-0.0392897232345574,-0.0874015977418052,0.0331671190529315,0.101917063401247,0.701951460658935,-0.922568524184084,-1.50353887167149,-1.85232800685224,-4.00244836716575,-1.32591867323822,-3.62264907767531,2.92003533887728,-2.7944771760569,1.18182244123231,-1.57157020301803,-2.79386702461785,-9.66901994700105e-08
"boot_params.1305",3.26105941445958,-0.71921866938356,-0.626982722020401,0.065408091569639,-0.309120636535834,-0.561311225543485,-0.371287535615286,-0.0851543344393103,-0.0363505040004445,-0.0976293131033781,0.0145055474436032,0.0832271054762127,0.674180510306768,-0.654099224927757,-1.20391719812721,-1.54817056529933,-3.66530024448508,-1.05574787202573,-3.28756053281674,2.24246397849771,-2.45842065974211,0.931188827152636,-1.30969814909106,-2.43575856007769,-5.50390562221956e-08
"boot_params.1306",3.02528311348094,-0.721523913357835,-0.630300208455907,0.0647117075606284,-0.31609062106293,-0.570097664698445,-0.387590381004475,-0.0856496336028151,-0.0484152161852145,-0.104329478793776,0.00805009898673466,0.0834415812629977,0.653891891316819,-0.48129787586595,-1.0042203189913,-1.32828722367948,-3.42534533594032,-0.865209717530663,-3.04388009519984,1.75436956050666,-2.22823342781901,0.752132635373556,-1.11756410280341,-2.20417313002583,-2.56342417935105e-08
"boot_params.1307",3.52809230651103,-0.728598866292414,-0.633269824324415,0.0551326700990376,-0.315812170458171,-0.566581637414773,-0.392897463803066,-0.111015864846887,-0.0546744659278651,-0.102042402860374,0.00106625283651249,0.0835766631710461,0.718225747876562,-0.836480221823538,-1.42326456134316,-1.76784227705557,-3.92031157980047,-1.2477031220286,-3.54078498951792,2.76853353474951,-2.69142885182996,1.1471144147897,-1.49717268575494,-2.68287318437994,-8.68347138705778e-08
"boot_params.1308",2.76136429069707,-0.719326583946587,-0.638763031748612,0.0647621318909142,-0.313574992198092,-0.567106431243708,-0.391634899574007,-0.0840726650936251,-0.0536172319933688,-0.109213962962387,-0.000687351490711946,0.0805242630062577,0.6335225230888,-0.287888061631058,-0.779745434103103,-1.09458362710662,-3.15921136000864,-0.6521506673156,-2.77731600836467,1.23787452207077,-1.97123866424097,0.555335447452689,-0.921857306594424,-1.9393221421948,6.22722069058857e-09
"boot_params.1309",3.07746912654636,-0.715732524418029,-0.633261581536507,0.0636005915600606,-0.309558337671789,-0.563335454163251,-0.386791814841336,-0.0874563958897799,-0.0434714978124665,-0.0970626625268911,0.00533968144237431,0.0830761275976149,0.660428216090952,-0.527525608336191,-1.04661276671029,-1.38244626921174,-3.48128065126989,-0.904445255637524,-3.09101276013901,1.86235171917714,-2.27820454326793,0.789489856414176,-1.15724366547371,-2.26100352999726,-3.21054780902957e-08
"boot_params.1310",2.62820410238944,-0.721566432795382,-0.6400335557495,0.0637482003484928,-0.313610460727199,-0.568875925324879,-0.394373030370439,-0.0833299113179456,-0.0515350168691068,-0.111717132660455,-0.000244449554677892,0.0816635053909742,0.620860569730489,-0.188918432204601,-0.671020064788388,-0.978503909535693,-3.02546558789467,-0.550255453617547,-2.64163111022576,0.968050049431309,-1.84074603984335,0.45086838028723,-0.822674434933579,-1.80970852159775,2.26418023326285e-08
"boot_params.1311",3.57234223877032,-0.71519768798647,-0.645299055904081,0.0386425977689947,-0.314084301146368,-0.567382953098079,-0.383936319118497,-0.102507570754604,-0.0448410451414816,-0.105605004922522,0.00422959599622025,0.0825000788850022,0.719221335022282,-0.867307419522354,-1.45833738331216,-1.81433135839103,-3.96828420695088,-1.30156825022646,-3.58744162568537,2.87508021790656,-2.75430398585579,1.1805095491045,-1.52256459556777,-2.73528328160773,-9.27348740731722e-08
"boot_params.1312",3.59515544179214,-0.725503061311418,-0.657490180282053,0.0488545573108101,-0.315087402086562,-0.558180997939763,-0.366646307851682,-0.0928262129186772,-0.0465903198786642,-0.107150282336024,0.0254015645319861,0.0972621120387843,0.72745275934235,-0.903590627876119,-1.48558094844554,-1.84085387677822,-3.97744832953359,-1.30350935992294,-3.61401394558506,2.89448181972601,-2.77719443671777,1.18714944195416,-1.54420394152777,-2.78067885252388,-9.55325070149495e-08
"boot_params.1313",2.73416715903091,-0.717810120699954,-0.638830432074286,0.0648474175470994,-0.313646549215506,-0.566692174510633,-0.390357183126463,-0.0826325658727986,-0.0533454693070784,-0.109092586469027,-0.00171556982473204,0.0799568206299029,0.62804482797964,-0.268674045329377,-0.756703731221386,-1.07095556083403,-3.13313896902925,-0.632263707522559,-2.75019210322011,1.17717690917428,-1.94478915561909,0.530808243775611,-0.902269137043487,-1.91205558559627,9.79550926754151e-09
"boot_params.1314",2.86302208034574,-0.718892347135978,-0.63897192930393,0.0635728904910867,-0.314519227580768,-0.567765512732057,-0.391380704150103,-0.0849815216710653,-0.0534236383811655,-0.108096330690804,-0.000502722828617989,0.0802287674071119,0.641301520936166,-0.361938180507317,-0.862634506967746,-1.18441140329836,-3.26061760502778,-0.732458390425981,-2.87730812623342,1.43447924869509,-2.06780566335675,0.628906284457051,-0.997458509160311,-2.03988305951018,-5.82353103077481e-09
"boot_params.1315",4.07063104907377,-0.746454129358459,-0.652040273849347,0.0256505238766272,-0.355833055530323,-0.574522238087599,-0.401693717484985,-0.11167317876096,-0.0815011009971215,-0.101163779311979,0.0206578330706472,0.102254811326464,0.756079017515437,-1.20126500091989,-1.85838744541254,-2.22141902294152,-4.44319218255224,-1.66720680759948,-4.04500310684466,3.78834261362533,-3.22818543568778,1.53372539913115,-1.89481085393299,-3.25674789170131,-1.50312582835477e-07
"boot_params.1316",3.40584358448572,-0.722092275566668,-0.62401458850697,0.0580868950793001,-0.326904202901758,-0.548572735130232,-0.391784244627736,-0.104330452274717,-0.0518824619517125,-0.114961055079789,0.00330768481294361,0.0806195117552521,0.685249575714196,-0.749289579455099,-1.31788703779855,-1.66914087106698,-3.80532078942471,-1.1578691618815,-3.41530323054544,2.5114584040579,-2.58471963510056,1.02231958332793,-1.39918077438245,-2.56532728535563,-7.16862804043418e-08
"boot_params.1317",2.11453713897747,-0.71531557177765,-0.654511167095688,0.0493119169475291,-0.316480902653965,-0.577456284661758,-0.402172364915861,-0.0786220604519713,-0.0559538905685962,-0.135004596561013,-0.014639581116237,0.0665105183688929,0.594003261964459,0.193231003430108,-0.223376362436865,-0.506989010074652,-2.51241871230196,-0.133699170249838,-2.11538233083455,-0.0249792888942585,-1.33874688662922,0.089948457104096,-0.433455115769418,-1.29234148045236,8.38462335614236e-08
"boot_params.1318",3.02842152391573,-0.717694099644494,-0.641011457757647,0.0590435765615358,-0.308351679001654,-0.5668342806248,-0.388993964516687,-0.082168443829175,-0.0489907788185139,-0.102396402268979,0.00479686333282137,0.081512550374826,0.653463011499922,-0.483637837344918,-1.00164381763003,-1.32972405346691,-3.42454137225085,-0.864873416871203,-3.03911996739478,1.76016651313526,-2.23187800933944,0.748426627915265,-1.12237292656808,-2.20845317638494,-2.57373398177009e-08
"boot_params.1319",2.50756761767299,-0.727520269715776,-0.637429056072025,0.0648648690227607,-0.314559852965368,-0.577648299038858,-0.409711362110946,-0.0827655339085848,-0.063166680973045,-0.110691429866326,-0.0130302091591363,0.0765104560592296,0.609593830244982,-0.100397888104406,-0.566297848015441,-0.865489695026499,-2.90732580935597,-0.444907429799956,-2.52052206743578,0.725333372094669,-1.72212648144886,0.355640542051757,-0.72751097592867,-1.68217723550172,3.74930150100906e-08
"boot_params.1320",2.97036223138372,-0.717900445941369,-0.640046775889414,0.0618235489570248,-0.317338193296989,-0.568627756133533,-0.390902359164255,-0.0857620802112481,-0.0556830729935373,-0.108829606438889,7.30982428594085e-05,0.0834705759824622,0.653926746111034,-0.440265869867572,-0.950564181639168,-1.27891314280102,-3.3673145984536,-0.818091249655339,-2.98375646739169,1.65869047746965,-2.17096495837078,0.7120248345115,-1.07402503525511,-2.14501441789099,-1.91950400283079e-08
"boot_params.1321",3.31949084379369,-0.727064385105431,-0.654490634636881,0.0423679553522533,-0.335635739928956,-0.566721155094519,-0.389842659409275,-0.1023307227546,-0.0476523336672188,-0.110749193885136,-0.00912589686022191,0.0733655479537558,0.679965281501685,-0.695899140202731,-1.23645337075446,-1.58292173062384,-3.70438994042973,-1.0848731732448,-3.32647670922043,2.32648183252466,-2.49099169045735,0.974164037122817,-1.32902614765041,-2.48884366211142,-6.04341227410828e-08
"boot_params.1322",3.14951656252823,-0.715159609932912,-0.64213696072456,0.05861342580028,-0.311198263784873,-0.561907513360318,-0.384587420234008,-0.0899709956519817,-0.0424427437295449,-0.104979356418348,0.0043998411677632,0.0857725033015836,0.666222136446637,-0.576338964541561,-1.10625647937659,-1.44475043919228,-3.54440222463575,-0.964015146333427,-3.16586740967264,2.0090379447639,-2.34445503368929,0.845809271597872,-1.21380148681596,-2.32454802206923,-4.07140982245783e-08
"boot_params.1323",3.21276451318867,-0.72922826007808,-0.644925678728578,0.0516551154223596,-0.323690518377619,-0.573198080525051,-0.395490757188071,-0.0951585859350536,-0.0523782632560263,-0.112739927477389,-0.0038401585868563,0.0824688357977537,0.686107912082963,-0.618057824015968,-1.15050271638231,-1.48815473758163,-3.60549379790293,-0.999772385422577,-3.21512021589359,2.12342710652858,-2.40954969692778,0.893863376485916,-1.24992315520945,-2.38580439639893,-4.80041966385783e-08
"boot_params.1324",3.48928810759231,-0.70495584994819,-0.629474234417324,0.0617345155138083,-0.307622543034071,-0.546903478843634,-0.386754650373614,-0.081784185503353,-0.0456280757946706,-0.0985983971037156,0.0171093835948082,0.102237302303706,0.728267923588394,-0.825376299928174,-1.39311999534611,-1.73072820147259,-3.88732798821619,-1.23165583361975,-3.52656035953529,2.75516073593184,-2.68065479771551,1.12373299878311,-1.46417795023594,-2.66588651764152,-8.46407514785481e-08
"boot_params.1325",4.00642189074336,-0.716454816186886,-0.635700580474092,0.0554086319279569,-0.34724695935934,-0.576599248445241,-0.392319579463952,-0.094991221319931,-0.0573620720974483,-0.0919936667634469,0.0248127266794967,0.0755413880677227,0.757338716609172,-1.19996332171943,-1.80979351949817,-2.17719390509441,-4.37692056674611,-1.62971923460589,-4.00923922339629,3.70666686583079,-3.18795891422535,1.47905868133781,-1.87435327400814,-3.15606079343747,-1.44438468718628e-07
"boot_params.1326",2.30481083382069,-0.719260067433631,-0.633240358674532,0.0765135074660113,-0.29489997817029,-0.564267089837188,-0.377022321239658,-0.0623988689196282,-0.0489862165833039,-0.100263038024642,-0.00183275269012799,0.083576251741704,0.597427800413262,0.0400001988417011,-0.407784391855044,-0.696455804599781,-2.71713113969617,-0.309385426621115,-2.34038428097162,0.340773856612292,-1.53294453392844,0.209882761252096,-0.577643774843878,-1.49135038409855,6.06358917672465e-08
"boot_params.1327",2.42086209865738,-0.733424760581752,-0.660154712035958,0.0502794874980099,-0.324782483881874,-0.586843241636527,-0.400945100701788,-0.0988254398915727,-0.0626763302046964,-0.127761630575499,-0.0211141154766734,0.0717116186286267,0.596194658645833,-0.0294363402156041,-0.481353166640212,-0.7878280871826,-2.80561284497846,-0.378108139894228,-2.42501896738364,0.522715498833936,-1.63572800052631,0.284084160548449,-0.656608656009494,-1.59465322202212,4.95091076522622e-08
"boot_params.1328",2.85460155592185,-0.720189801675798,-0.639682462701247,0.0631355402964661,-0.315517374004986,-0.568217535876356,-0.390740100215461,-0.0847530890912977,-0.0531571555692825,-0.108315302191478,-0.000389247549141691,0.080510709758452,0.641605023227895,-0.355024064948622,-0.857210070134499,-1.17687962850423,-3.25198673501995,-0.725845830076123,-2.86945509461597,1.41972297392557,-2.05939589245798,0.623627478684279,-0.990553418985307,-2.03197634465152,-4.88861640263926e-09
"boot_params.1329",2.75431027989814,-0.717854611358854,-0.637299542970501,0.0666131709302028,-0.313002420300897,-0.565410115697912,-0.390911805861222,-0.0812477592896831,-0.0523011931197032,-0.107986009481419,0.000521885112180074,0.0829500463480029,0.632812178871074,-0.28312538781719,-0.774868217015785,-1.09029950320989,-3.15355065312549,-0.648180744263771,-2.77207598364934,1.22324827285694,-1.96469940800607,0.550865796546902,-0.916968550584316,-1.93523259064267,7.01094625018822e-09
"boot_params.1330",3.77510460850422,-0.68771569808542,-0.575521163822988,0.08490765765842,-0.295861066093087,-0.523244478693078,-0.342784421300806,-0.055497894143373,-0.00226308318820054,-0.0653549063564559,0.0433349769743164,0.103968135222008,0.725903630392343,-1.05870889638847,-1.64741733390471,-2.01715573882172,-4.21092048106613,-1.48389305091156,-3.81720723819117,3.26064967419706,-2.98933794442745,1.32059950805772,-1.70948831807755,-2.96176255857114,-1.18470554690103e-07
"boot_params.1331",1.63027503419285,-0.727571428733817,-0.598479918275949,0.0972307122005429,-0.280687213399915,-0.522020659489568,-0.360378725970929,-0.0386238932491053,-0.0271215146956305,-0.122625170186916,0.0279068081223048,0.110785459158466,0.537623278791489,0.526571732132003,0.135573759595322,-0.11190232660249,-2.04953488872864,0.207655040753208,-1.68568233745568,-0.976506560859842,-0.924047530790676,-0.313107649103699,-0.113506861569358,-0.843258572934451,1.40926758274058e-07
"boot_params.1332",3.13451581608878,-0.717680245536681,-0.637726288594216,0.0627673359340506,-0.318645544124298,-0.565439447117151,-0.388679444622611,-0.0827331985658217,-0.0517481755202853,-0.096287966430582,0.00758113240861215,0.0840682163721452,0.663568077097473,-0.564890640054365,-1.08946143269031,-1.42955568057137,-3.53634202513671,-0.951362092364458,-3.14854614304109,1.96172197980899,-2.33152555870789,0.825592741319117,-1.20003410002036,-2.31586104190379,-3.84532760647696e-08
"boot_params.1333",3.44213839934101,-0.705859409093174,-0.624358223318197,0.0620559769770658,-0.322478534831575,-0.56820165931762,-0.374343657306754,-0.0942945345832258,-0.0437508582550144,-0.0996271865910622,0.00840970893605612,0.0805521130355748,0.695271274588317,-0.794869732472816,-1.32767507423599,-1.70856641118891,-3.84087755443124,-1.19233096022599,-3.44530268795538,2.59389439801332,-2.62348442438794,1.07131233700112,-1.42022029048362,-2.6199844507707,-7.64314950402824e-08
"boot_params.1334",2.25151631877497,-0.716002189113651,-0.632764838482161,0.0757653643631096,-0.299117294475221,-0.552995906463664,-0.394963185680856,-0.0689983101039601,-0.0377853389778817,-0.0988737228830726,-0.0082391108922724,0.0780146108527217,0.585692754663006,0.0814345712575505,-0.356792492290833,-0.656639155108572,-2.65941919182085,-0.254515160234325,-2.27265886375752,0.227252141036032,-1.48748356049165,0.179391817902238,-0.547961604669938,-1.44092225404388,6.75039600837109e-08
