"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Sales","Adjustments","Release","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-04","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618444","4.1.1.2.9","1795273","A","","","0"
"2023-05","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618444","4.1.1.2.9","1775227","A","","","0"
"2023-06","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618444","4.1.1.2.9","1761118","A","","","0"
"2023-07","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618444","4.1.1.2.9","1726339","A","","","0"
"2023-08","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618444","4.1.1.2.9","1761596","A","","","0"
"2023-09","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618444","4.1.1.2.9","1775770","A","","","0"
"2023-10","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618444","4.1.1.2.9","","..","","","0"
"2023-11","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618444","4.1.1.2.9","","..","","","0"
"2022-01","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","1610536","","","","0"
"2022-02","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","1707012","","","","0"
"2022-03","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","1679126","","","","0"
"2022-04","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","1689162","","","","0"
"2022-05","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","1739422","","","","0"
"2022-06","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","1723020","","","","0"
"2022-07","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","1748232","","","","0"
"2022-08","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","1714108","","","","0"
"2022-09","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","1688605","","","","0"
"2022-10","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","1779588","","","","0"
"2022-11","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","1774502","A","","","0"
"2022-12","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","1751762","A","","","0"
"2023-01","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","1820428","A","","","0"
"2023-02","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","1766190","A","","","0"
"2023-03","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","1723791","A","","","0"
"2023-04","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","1795273","A","","","0"
"2023-05","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","1775227","A","","","0"
"2023-06","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","1760376","A","","","0"
"2023-07","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","1725136","A","","","0"
"2023-08","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","1756879","A","","","0"
"2023-09","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","","..","","","0"
"2023-10","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","","..","","","0"
"2023-11","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694615","4.1.1.2.8","","..","","","0"
"2022-01","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","1610536","","","","0"
"2022-02","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","1707012","","","","0"
"2022-03","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","1679126","","","","0"
"2022-04","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","1689162","","","","0"
"2022-05","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","1739422","","","","0"
"2022-06","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","1723020","","","","0"
"2022-07","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","1748232","","","","0"
"2022-08","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","1714108","","","","0"
"2022-09","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","1688605","","","","0"
"2022-10","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","1779588","","","","0"
"2022-11","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","1774502","A","","","0"
"2022-12","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","1751762","A","","","0"
"2023-01","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","1820428","A","","","0"
"2023-02","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","1766190","A","","","0"
"2023-03","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","1723791","A","","","0"
"2023-04","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","1795273","A","","","0"
"2023-05","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","1772899","A","","","0"
"2023-06","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","1757234","A","","","0"
"2023-07","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","1718195","A","","","0"
"2023-08","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","","..","","","0"
"2023-09","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","","..","","","0"
"2023-10","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","","..","","","0"
"2023-11","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","September 22, 2023","Dollars","81","thousands","3","v1567104697","4.1.1.2.7","","..","","","0"
"2022-01","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1333776","","","","0"
"2022-02","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1336770","","","","0"
"2022-03","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1342349","","","","0"
"2022-04","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1340707","","","","0"
"2022-05","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1404213","","","","0"
"2022-06","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1383800","","","","0"
"2022-07","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1401075","","","","0"
"2022-08","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1368487","","","","0"
"2022-09","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1379997","","","","0"
"2022-10","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1442466","","","","0"
"2022-11","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1390284","A","","","0"
"2022-12","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1376248","A","","","0"
"2023-01","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1385819","A","","","0"
"2023-02","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1489028","A","","","0"
"2023-03","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1351657","A","","","0"
"2023-04","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1400548","A","","","0"
"2023-05","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1401408","A","","","0"
"2023-06","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1440752","A","","","0"
"2023-07","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1457169","A","","","0"
"2023-08","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1449299","A","","","0"
"2023-09","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1446375","A","","","0"
"2023-10","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1472287","A","","","0"
"2023-11","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","January 19, 2024","Dollars","81","thousands","3","v1579556267","5.1.1.2.11","1469862","A","","","0"
"2022-01","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1333776","","","","0"
"2022-02","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1336770","","","","0"
"2022-03","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1342349","","","","0"
"2022-04","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1340707","","","","0"
"2022-05","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1404213","","","","0"
"2022-06","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1383800","","","","0"
"2022-07","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1401075","","","","0"
"2022-08","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1368487","","","","0"
"2022-09","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1379997","","","","0"
"2022-10","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1442466","","","","0"
"2022-11","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1390284","A","","","0"
"2022-12","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1376248","A","","","0"
"2023-01","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1385819","A","","","0"
"2023-02","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1489028","A","","","0"
"2023-03","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1351657","A","","","0"
"2023-04","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1400548","A","","","0"
"2023-05","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1401408","A","","","0"
"2023-06","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1440752","A","","","0"
"2023-07","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1457169","A","","","0"
"2023-08","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1449266","A","","","0"
"2023-09","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1445343","A","","","0"
"2023-10","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","1468293","A","","","0"
"2023-11","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","December 21, 2023","Dollars","81","thousands","3","v1579149831","5.1.1.2.10","","..","","","0"
"2022-01","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1333776","","","","0"
"2022-02","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1336770","","","","0"
"2022-03","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1342349","","","","0"
"2022-04","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1340707","","","","0"
"2022-05","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1404213","","","","0"
"2022-06","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1383800","","","","0"
"2022-07","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1401075","","","","0"
"2022-08","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1368487","","","","0"
"2022-09","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1379997","","","","0"
"2022-10","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1442466","","","","0"
"2022-11","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1390284","A","","","0"
"2022-12","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1376248","A","","","0"
"2023-01","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1385819","A","","","0"
"2023-02","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1489028","A","","","0"
"2023-03","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1351657","A","","","0"
"2023-04","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1400548","A","","","0"
"2023-05","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1401408","A","","","0"
"2023-06","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1440752","A","","","0"
"2023-07","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1454691","A","","","0"
"2023-08","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1446356","A","","","0"
"2023-09","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","1443041","A","","","0"
"2023-10","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","","..","","","0"
"2023-11","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","November 24, 2023","Dollars","81","thousands","3","v1578618509","5.1.1.2.9","","..","","","0"
"2022-01","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","1333776","","","","0"
"2022-02","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","1336770","","","","0"
"2022-03","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","1342349","","","","0"
"2022-04","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","1340707","","","","0"
"2022-05","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","1404213","","","","0"
"2022-06","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","1383800","","","","0"
"2022-07","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","1401075","","","","0"
"2022-08","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","1368487","","","","0"
"2022-09","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","1379997","","","","0"
"2022-10","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","1442466","","","","0"
"2022-11","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","1390284","A","","","0"
"2022-12","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","1376248","A","","","0"
"2023-01","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","1385819","A","","","0"
"2023-02","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","1489028","A","","","0"
"2023-03","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","1351657","A","","","0"
"2023-04","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","1400548","A","","","0"
"2023-05","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","1401408","A","","","0"
"2023-06","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","1442542","A","","","0"
"2023-07","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","1456747","A","","","0"
"2023-08","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","1442644","A","","","0"
"2023-09","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","","..","","","0"
"2023-10","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","","..","","","0"
"2023-11","New Brunswick","2016A000213","Retail trade [44-45]","Total retail sales","Seasonally adjusted","October 20, 2023","Dollars","81","thousands","3","v1573694645","5.1.1.2.8","","..","","","0"
