"REF_DATE","GEO","DGUID","Supply and disposition","Products","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-08","Prince Edward Island","2016A000211","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227732","3.9.2.1","0","","","","0"
"2022-09","Prince Edward Island","2016A000211","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227732","3.9.2.1","0","","","","0"
"2022-10","Prince Edward Island","2016A000211","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227732","3.9.2.1","0","","","","0"
"2022-11","Prince Edward Island","2016A000211","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227732","3.9.2.1","0","","","","0"
"2022-12","Prince Edward Island","2016A000211","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227732","3.9.2.1","0","","","","0"
"2023-01","Prince Edward Island","2016A000211","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227732","3.9.2.1","0","","","","0"
"2023-02","Prince Edward Island","2016A000211","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227732","3.9.2.1","0","","","","0"
"2023-03","Prince Edward Island","2016A000211","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227732","3.9.2.1","0","","","","0"
"2023-04","Prince Edward Island","2016A000211","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227732","3.9.2.1","0","","","","0"
"2023-05","Prince Edward Island","2016A000211","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227732","3.9.2.1","0","","","","0"
"2023-06","Prince Edward Island","2016A000211","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227732","3.9.2.1","0","","","","0"
"2023-07","Prince Edward Island","2016A000211","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227732","3.9.2.1","0","","","","0"
"2023-08","Prince Edward Island","2016A000211","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227732","3.9.2.1","0","","","","0"
"2023-09","Prince Edward Island","2016A000211","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227732","3.9.2.1","0","","","","0"
"2023-10","Prince Edward Island","2016A000211","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227732","3.9.2.1","0","","","","0"
"2023-11","Prince Edward Island","2016A000211","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227732","3.9.2.1","0","","","","0"
"2022-01","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","0","","","","0"
"2022-02","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","0","","","","0"
"2022-03","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","26","","","","0"
"2022-04","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","1","","","","0"
"2022-05","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","0","","","","0"
"2022-06","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","0","","","","0"
"2022-07","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","0","","","","0"
"2022-08","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","10","","","","0"
"2022-09","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","0","","","","0"
"2022-10","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","1","","","","0"
"2022-11","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","0","","","","0"
"2022-12","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","0","","","","0"
"2023-01","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","0","","","","0"
"2023-02","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","20","","","","0"
"2023-03","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","1","","","","0"
"2023-04","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","20","","","","0"
"2023-05","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","0","","","","0"
"2023-06","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","20","","","","0"
"2023-07","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","0","","","","0"
"2023-08","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","0","","","","0"
"2023-09","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","0","","","","0"
"2023-10","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","21","","","","0"
"2023-11","Nova Scotia","2016A000212","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227846","4.9.2.1","0","","","","0"
"2022-01","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","4623","","","","0"
"2022-02","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","2827","","","","0"
"2022-03","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","3432","","","","0"
"2022-04","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","3990","","","","0"
"2022-05","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","1796","","","","0"
"2022-06","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","2291","","","","0"
"2022-07","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","458","","","","0"
"2022-08","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","2727","","","","0"
"2022-09","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","3418","","","","0"
"2022-10","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","4242","","","","0"
"2022-11","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","6180","","","","0"
"2022-12","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","6934","","","","0"
"2023-01","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","14132","","","","0"
"2023-02","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","9356","","","","0"
"2023-03","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","7272","","","","0"
"2023-04","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","1512","","","","0"
"2023-05","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","1688","","","","0"
"2023-06","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","1401","","","","0"
"2023-07","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","1599","","","","0"
"2023-08","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","1949","","","","0"
"2023-09","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","2549","","","","0"
"2023-10","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","2401","","","","0"
"2023-11","New Brunswick","2016A000213","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227958","5.9.2.1","5596","","","","0"
"2022-01","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","158627","","","","0"
"2022-02","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","195119","","","","0"
"2022-03","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","209497","","","","0"
"2022-04","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","78768","","","","0"
"2022-05","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","68271","","","","0"
"2022-06","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","45547","","","","0"
"2022-07","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","44409","","","","0"
"2022-08","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","42949","","","","0"
"2022-09","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","60144","","","","0"
"2022-10","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","76178","","","","0"
"2022-11","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","136000","","","","0"
"2022-12","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","128530","","","","0"
"2023-01","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","175983","","","","0"
"2023-02","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","167597","","","","0"
"2023-03","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","171612","","","","0"
"2023-04","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","70265","","","","0"
"2023-05","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","45957","","","","0"
"2023-06","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","41852","","","","0"
"2023-07","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","40704","","","","0"
"2023-08","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","29818","","","","0"
"2023-09","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","33620","","","","0"
"2023-10","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","73579","","","","0"
"2023-11","Quebec","2016A000224","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228074","6.9.2.1","125734","","","","0"
"2022-01","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","299099","","","","0"
"2022-02","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","322469","","","","0"
"2022-03","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","319374","","","","0"
"2022-04","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","212324","","","","0"
"2022-05","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","239304","","","","0"
"2022-06","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","207804","","","","0"
"2022-07","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","167062","","","","0"
"2022-08","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","265591","","","","0"
"2022-09","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","255410","","","","0"
"2022-10","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","311596","","","","0"
"2022-11","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","291497","","","","0"
"2022-12","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","300882","","","","0"
"2023-01","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","317541","","","","0"
"2023-02","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","308376","","","","0"
"2023-03","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","246305","","","","0"
"2023-04","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","158807","","","","0"
"2023-05","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","166443","","","","0"
"2023-06","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","108853","","","","0"
"2023-07","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","179655","","","","0"
"2023-08","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","166482","","","","0"
"2023-09","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","255724","","","","0"
"2023-10","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","242252","","","","0"
"2023-11","Ontario","2016A000235","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228194","7.9.2.1","235870","","","","0"
"2022-01","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","44418","","","","0"
"2022-02","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","20221","","","","0"
"2022-03","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","30824","","","","0"
"2022-04","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","46897","","","","0"
"2022-05","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","925","","","","0"
"2022-06","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","3188","","","","0"
"2022-07","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","5600","","","","0"
"2022-08","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","7403","","","","0"
"2022-09","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","3337","","","","0"
"2022-10","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","5444","","","","0"
"2022-11","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","14489","","","","0"
"2022-12","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","27227","","","","0"
"2023-01","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","30733","","","","0"
"2023-02","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","40004","","","","0"
"2023-03","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","36785","","","","0"
"2023-04","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","28125","","","","0"
"2023-05","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","18425","","","","0"
"2023-06","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","14020","","","","0"
"2023-07","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","10988","","","","0"
"2023-08","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","8120","","","","0"
"2023-09","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","6647","","","","0"
"2023-10","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","11448","","","","0"
"2023-11","Manitoba","2016A000246","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228314","8.9.2.1","29037","","","","0"
"2022-01","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","207910","","","","0"
"2022-02","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","207906","","","","0"
"2022-03","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","229294","","","","0"
"2022-04","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","99613","","","","0"
"2022-05","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","144172","","","","0"
"2022-06","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","124559","","","","0"
"2022-07","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","119587","","","","0"
"2022-08","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","137604","","","","0"
"2022-09","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","122469","","","","0"
"2022-10","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","160155","","","","0"
"2022-11","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","135025","","","","0"
"2022-12","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","112469","","","","0"
"2023-01","Saskatchewan","2016A000247","Exports, disposition","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228435","9.9.2.1","172234","","","","0"
