"REF_DATE","GEO","DGUID","Supply and disposition","Products","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-06","Newfoundland and Labrador","2016A000210","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227568","2.4.2.1","0","","","","0"
"2023-07","Newfoundland and Labrador","2016A000210","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227568","2.4.2.1","0","","","","0"
"2023-08","Newfoundland and Labrador","2016A000210","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227568","2.4.2.1","38509","","","","0"
"2023-09","Newfoundland and Labrador","2016A000210","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227568","2.4.2.1","0","","","","0"
"2023-10","Newfoundland and Labrador","2016A000210","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227568","2.4.2.1","0","","","","0"
"2023-11","Newfoundland and Labrador","2016A000210","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227568","2.4.2.1","0","","","","0"
"2022-01","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2022-02","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2022-03","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2022-04","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2022-05","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2022-06","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2022-07","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2022-08","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2022-09","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2022-10","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2022-11","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2022-12","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2023-01","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2023-02","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2023-03","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2023-04","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2023-05","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2023-06","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2023-07","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2023-08","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2023-09","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2023-10","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2023-11","Prince Edward Island","2016A000211","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227680","3.4.2.1","0","","","","0"
"2022-01","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","0","","","","0"
"2022-02","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","0","","","","0"
"2022-03","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","0","","","","0"
"2022-04","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","0","","","","0"
"2022-05","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","0","","","","0"
"2022-06","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","0","","","","0"
"2022-07","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","66","","","","0"
"2022-08","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","6355","","","","0"
"2022-09","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","6342","","","","0"
"2022-10","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","6646","","","","0"
"2022-11","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","6371","","","","0"
"2022-12","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","6782","","","","0"
"2023-01","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","12720","","","","0"
"2023-02","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","0","","","","0"
"2023-03","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","6250","","","","0"
"2023-04","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","4762","","","","0"
"2023-05","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","11413","","","","0"
"2023-06","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","5011","","","","0"
"2023-07","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","6366","","","","0"
"2023-08","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","11145","","","","0"
"2023-09","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","4098","","","","0"
"2023-10","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","6362","","","","0"
"2023-11","Nova Scotia","2016A000212","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227794","4.4.2.1","7047","","","","0"
"2022-01","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","1695","","","","0"
"2022-02","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","3220","","","","0"
"2022-03","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","1360","","","","0"
"2022-04","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","1617","","","","0"
"2022-05","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","1776","","","","0"
"2022-06","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","27214","","","","0"
"2022-07","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","14969","","","","0"
"2022-08","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","39311","","","","0"
"2022-09","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","853","","","","0"
"2022-10","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","1778","","","","0"
"2022-11","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","2316","","","","0"
"2022-12","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","3680","","","","0"
"2023-01","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","3104","","","","0"
"2023-02","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","4475","","","","0"
"2023-03","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","4023","","","","0"
"2023-04","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","1284","","","","0"
"2023-05","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","21092","","","","0"
"2023-06","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","385","","","","0"
"2023-07","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","238","","","","0"
"2023-08","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","1329","","","","0"
"2023-09","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","1998","","","","0"
"2023-10","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","1276","","","","0"
"2023-11","New Brunswick","2016A000213","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251227906","5.4.2.1","1134","","","","0"
"2022-01","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","1090","","","","0"
"2022-02","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","36050","","","","0"
"2022-03","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","43","","","","0"
"2022-04","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","36","","","","0"
"2022-05","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","210","","","","0"
"2022-06","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","136091","","","","0"
"2022-07","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","99506","","","","0"
"2022-08","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","106720","","","","0"
"2022-09","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","106585","","","","0"
"2022-10","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","65350","","","","0"
"2022-11","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","101049","","","","0"
"2022-12","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","102353","","","","0"
"2023-01","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","106703","","","","0"
"2023-02","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","36","","","","0"
"2023-03","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","31","","","","0"
"2023-04","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","11","","","","0"
"2023-05","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","160","","","","0"
"2023-06","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","74","","","","0"
"2023-07","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","6003","","","","0"
"2023-08","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","7974","","","","0"
"2023-09","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","3731","","","","0"
"2023-10","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","102","","","","0"
"2023-11","Quebec","2016A000224","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228022","6.4.2.1","92","","","","0"
"2022-01","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","444203","","","","0"
"2022-02","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","416929","","","","0"
"2022-03","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","383687","","","","0"
"2022-04","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","476967","","","","0"
"2022-05","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","376749","","","","0"
"2022-06","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","194602","","","","0"
"2022-07","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","273865","","","","0"
"2022-08","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","212658","","","","0"
"2022-09","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","319174","","","","0"
"2022-10","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","307201","","","","0"
"2022-11","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","428976","","","","0"
"2022-12","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","413105","","","","0"
"2023-01","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","396114","","","","0"
"2023-02","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","255183","","","","0"
"2023-03","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","307306","","","","0"
"2023-04","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","215183","","","","0"
"2023-05","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","270202","","","","0"
"2023-06","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","390521","","","","0"
"2023-07","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","407272","","","","0"
"2023-08","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","412582","","","","0"
"2023-09","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","882184","","","","0"
"2023-10","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","146969","","","","0"
"2023-11","Ontario","2016A000235","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228142","7.4.2.1","164288","","","","0"
"2022-01","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","490","","","","0"
"2022-02","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","781","","","","0"
"2022-03","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","515","","","","0"
"2022-04","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","448","","","","0"
"2022-05","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","907","","","","0"
"2022-06","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","1064","","","","0"
"2022-07","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","698","","","","0"
"2022-08","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","1445","","","","0"
"2022-09","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","3126","","","","0"
"2022-10","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","1701","","","","0"
"2022-11","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","1437","","","","0"
"2022-12","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","1291","","","","0"
"2023-01","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","4166","","","","0"
"2023-02","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","3017","","","","0"
"2023-03","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","3098","","","","0"
"2023-04","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","346","","","","0"
"2023-05","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","1509","","","","0"
"2023-06","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","892","","","","0"
"2023-07","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","392","","","","0"
"2023-08","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","1474","","","","0"
"2023-09","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","24","","","","0"
"2023-10","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","128","","","","0"
"2023-11","Manitoba","2016A000246","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228262","8.4.2.1","84","","","","0"
"2022-01","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","34746","","","","0"
"2022-02","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","36565","","","","0"
"2022-03","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","42438","","","","0"
"2022-04","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","30058","","","","0"
"2022-05","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","33464","","","","0"
"2022-06","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","35566","","","","0"
"2022-07","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","30808","","","","0"
"2022-08","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","29547","","","","0"
"2022-09","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","27925","","","","0"
"2022-10","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","26127","","","","0"
"2022-11","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","26558","","","","0"
"2022-12","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","24724","","","","0"
"2023-01","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","26380","","","","0"
"2023-02","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","29408","","","","0"
"2023-03","Saskatchewan","2016A000247","Imports, supply","Natural gas liquids","Cubic metres","Cubic metres","72","units","0","v1251228383","9.4.2.1","28061","","","","0"
