"REF_DATE","GEO","DGUID","Supply and disposition","Products","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-09","Saskatchewan","2016A000247","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228441","9.9.17.1","43308","","","","0"
"2022-10","Saskatchewan","2016A000247","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228441","9.9.17.1","34678","","","","0"
"2022-11","Saskatchewan","2016A000247","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228441","9.9.17.1","35191","","","","0"
"2022-12","Saskatchewan","2016A000247","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228441","9.9.17.1","33269","","","","0"
"2023-01","Saskatchewan","2016A000247","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228441","9.9.17.1","43087","","","","0"
"2023-02","Saskatchewan","2016A000247","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228441","9.9.17.1","32645","","","","0"
"2023-03","Saskatchewan","2016A000247","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228441","9.9.17.1","35548","","","","0"
"2023-04","Saskatchewan","2016A000247","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228441","9.9.17.1","43404","","","","0"
"2023-05","Saskatchewan","2016A000247","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228441","9.9.17.1","41510","","","","0"
"2023-06","Saskatchewan","2016A000247","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228441","9.9.17.1","44931","","","","0"
"2023-07","Saskatchewan","2016A000247","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228441","9.9.17.1","49410","","","","0"
"2023-08","Saskatchewan","2016A000247","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228441","9.9.17.1","50386","","","","0"
"2023-09","Saskatchewan","2016A000247","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228441","9.9.17.1","53501","","","","0"
"2023-10","Saskatchewan","2016A000247","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228441","9.9.17.1","68309","","","","0"
"2023-11","Saskatchewan","2016A000247","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228441","9.9.17.1","53762","","","","0"
"2022-01","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","15134","","","","0"
"2022-02","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","19565","","","","0"
"2022-03","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","14540","","","","0"
"2022-04","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","35641","","","","0"
"2022-05","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","53325","","","","0"
"2022-06","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","39749","","","","0"
"2022-07","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","32566","","","","0"
"2022-08","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","16814","","","","0"
"2022-09","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","10243","","","","0"
"2022-10","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","8225","","","","0"
"2022-11","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","21450","","","","0"
"2022-12","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","12050","","","","0"
"2023-01","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","13097","","","","0"
"2023-02","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","20277","","","","0"
"2023-03","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","36943","","","","0"
"2023-04","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","28909","","","","0"
"2023-05","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","13992","","","","0"
"2023-06","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","36583","","","","0"
"2023-07","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","35255","","","","0"
"2023-08","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","24741","","","","0"
"2023-09","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","21059","","","","0"
"2023-10","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","24797","","","","0"
"2023-11","Alberta","2016A000248","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228562","10.9.17.1","16473","","","","0"
"2022-01","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","291409","","","","0"
"2022-02","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","368381","","","","0"
"2022-03","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","353112","","","","0"
"2022-04","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","388919","","","","0"
"2022-05","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","444593","","","","0"
"2022-06","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","428227","","","","0"
"2022-07","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","408978","","","","0"
"2022-08","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","437721","","","","0"
"2022-09","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","358996","","","","0"
"2022-10","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","348445","","","","0"
"2022-11","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","317013","","","","0"
"2022-12","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","308308","","","","0"
"2023-01","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","199519","","","","0"
"2023-02","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","399243","","","","0"
"2023-03","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","348258","","","","0"
"2023-04","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","329798","","","","0"
"2023-05","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","408821","","","","0"
"2023-06","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","209006","","","","0"
"2023-07","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","192798","","","","0"
"2023-08","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","436444","","","","0"
"2023-09","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","224758","","","","0"
"2023-10","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","390910","","","","0"
"2023-11","British Columbia","2016A000259","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228682","11.9.17.1","224371","","","","0"
"2022-01","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2022-02","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2022-03","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","46","","","","0"
"2022-04","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","91","","","","0"
"2022-05","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2022-06","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2022-07","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2022-08","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2022-09","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2022-10","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2022-11","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2022-12","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2023-01","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2023-02","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2023-03","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2023-04","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2023-05","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2023-06","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2023-07","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2023-08","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2023-09","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2023-10","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2023-11","Yukon","2016A000260","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228741","12.9.17.1","0","","","","0"
"2022-01","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2022-02","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2022-03","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2022-04","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2022-05","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2022-06","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2022-07","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2022-08","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2022-09","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2022-10","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2022-11","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2022-12","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2023-01","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2023-02","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2023-03","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2023-04","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2023-05","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2023-06","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2023-07","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2023-08","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2023-09","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2023-10","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2023-11","Northwest Territories","2016A000261","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228830","13.9.17.1","0","","","","0"
"2022-01","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2022-02","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2022-03","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2022-04","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2022-05","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2022-06","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2022-07","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2022-08","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2022-09","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2022-10","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2022-11","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2022-12","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2023-01","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2023-02","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2023-03","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2023-04","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2023-05","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2023-06","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2023-07","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2023-08","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2023-09","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2023-10","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"
"2023-11","Nunavut","2016A000262","Exports, disposition","Finished petroleum products","Cubic metres","Cubic metres","72","units","0","v1251228887","14.9.17.1","0","","","","0"


